pn,pe,pd,vn,ve,vd,an,ae,ad,roll,pitch,yaw,q0,q1,q2,q3,lat,lng,alt,sat,ax,ay,az,h_ax,h_ay,h_az,gx,gy,gz,mx,my,mz,baro_temp,baro_press,baro_alt,batt_voltage,batt_percent,launch_lat,launch_lng,launch_alt,system_status,system_time,rssi,snr,connectionstatus
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1041631698608398,-1.5442571640014648,-1.1722767353057861,-0.7128362059593201,0.011070318520069122,0.7006040811538696,0.036853987723588943,51.49843215942383,-0.1775978058576584,59787,7,0.99853515625,0.03173828125,0.0205078125,-0.0,-0.0,-0.0,-0.18310546875,0.0,-0.244140625,-1.6806296110153198,0.008915980346500874,-1.2174112796783447,41.04999923706055,110286.0,-720.5657958984375,1588,65356,0.0,0.0,0,1384450,1430905,-98,-0.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0831472873687744,-1.541086196899414,-1.1485745906829834,-0.713099479675293,0.010261115618050098,0.7003397941589355,0.03580576926469803,51.498435974121094,-0.17758910357952118,58372,7,0.9970703125,0.0361328125,0.02001953125,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.18310546875,-0.1220703125,-0.18310546875,-1.6806913614273071,0.008916379883885384,-1.2173502445220947,41.060001373291016,110297.0,-721.4166259765625,1586,65355,0.0,0.0,0,1384450,1432108,-98,-1.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0720977783203125,-1.54458487033844,-1.136776089668274,-0.713310956954956,0.010067746974527836,0.7002158761024475,0.03542041406035423,51.49843215942383,-0.17758360505104065,57623,7,0.998046875,0.03076171875,0.02099609375,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.1220703125,-0.1220703125,-0.244140625,-1.6821725368499756,0.00892595760524273,-1.2161269187927246,41.029998779296875,110290.0,-720.872314453125,1586,65355,0.0,0.0,0,1384450,1432707,-98,-2.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875623226165771,-1.5450297594070435,-1.1514613628387451,-0.7130225300788879,0.009909536689519882,0.7005203366279602,0.03504146635532379,51.498435974121094,-0.1775819957256317,56531,7,0.99755859375,0.03271484375,0.01953125,-0.0,-0.0,-0.0,-0.1220703125,0.0,-0.3662109375,-1.6813081502914429,0.008919893763959408,-1.217227578163147,41.06999969482422,110301.0,-721.7284545898438,1586,65355,0.0,0.0,0,1384450,1433312,-99,-2.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1185742616653442,-1.542593240737915,-1.1818277835845947,-0.7125351428985596,0.009639030322432518,0.7009685039520264,0.03490672633051872,51.498435974121094,-0.17757759988307953,55155,7,0.9990234375,0.0322265625,0.0185546875,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.18310546875,-0.30517578125,-0.18310546875,-1.681863784790039,0.008923803456127644,-1.216860055923462,41.06999969482422,110311.0,-722.5053100585938,1590,65356,0.0,0.0,0,1384450,1433912,-98,-4.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0775877237319946,-1.5452039241790771,-1.1400530338287354,-0.7132226824760437,0.009383020922541618,0.7003592252731323,0.03454885259270668,51.49842071533203,-0.17756690084934235,53599,7,1.00048828125,0.0302734375,0.017578125,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.30517578125,-0.06103515625,-0.30517578125,-1.6803818941116333,0.008913114666938782,-1.217168927192688,41.06999969482422,110295.0,-721.2633666992188,1586,65355,0.0,0.0,0,1384450,1437527,-99,-2.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0694327354431152,-1.5421028137207031,-1.1317397356033325,-0.7133128643035889,0.009316722862422466,0.7002150416374207,0.03453746810555458,51.49843215942383,-0.17754560708999634,50229,7,0.99462890625,0.03125,0.02099609375,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.18310546875,-0.06103515625,-0.244140625,-1.6800734996795654,0.008911436423659325,-1.2175962924957275,41.08000183105469,110303.0,-721.886962890625,1588,65356,0.0,0.0,0,1384450,1438117,-99,-1.75,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0682990550994873,-1.540972113609314,-1.1307101249694824,-0.7133558392524719,0.009271903894841671,0.700150191783905,0.0346665233373642,51.498443603515625,-0.17753049731254578,45925,7,0.99609375,0.03076171875,0.01513671875,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.18310546875,-0.1220703125,-0.30517578125,-1.6803817749023438,0.008912955410778522,-1.217230200767517,41.09000015258789,110299.0,-721.5751953125,1586,65355,0.0,0.0,0,1384450,1439327,-99,-2.75,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0547056198120117,-1.5447239875793457,-1.1169625520706177,-0.713481068611145,0.009493852034211159,0.700094997882843,0.03428851440548897,51.49845504760742,-0.1775275021791458,43977,7,0.99951171875,0.03076171875,0.02197265625,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.06103515625,-0.06103515625,-0.244140625,-1.680320143699646,0.008912715129554272,-1.2164976596832275,41.08000183105469,110302.0,-721.8077392578125,1588,65356,0.0,0.0,0,1384450,1439922,-99,-2.75,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0586678981781006,-1.5419020652770996,-1.120997667312622,-0.7133699655532837,0.009521459229290485,0.7001475095748901,0.034353189170360565,51.49845504760742,-0.17752960324287415,43508,7,0.99853515625,0.03076171875,0.01806640625,-0.0,-0.0,-0.0,-0.18310546875,-0.06103515625,-0.244140625,-1.6792712211608887,0.008906248956918716,-1.2173535823822021,41.09000015258789,110306.0,-722.1195068359375,1586,65355,0.0,0.0,0,1384450,1440528,-98,-2.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0699117183685303,-1.5420489311218262,-1.1316853761672974,-0.7132236361503601,0.00928986631333828,0.700307309627533,0.0341971218585968,51.49845886230469,-0.17753060162067413,42489,7,0.99853515625,0.03173828125,0.01953125,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.06103515625,-0.1220703125,-0.1220703125,-1.6798266172409058,0.008909840136766434,-1.2168033123016357,41.13999938964844,110326.0,-723.6732177734375,1588,65356,0.0,0.0,0,1384450,1441725,-100,-1.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513222217559814,-1.5421839952468872,-1.1130082607269287,-0.7134414315223694,0.009403693489730358,0.7000932097434998,0.034013815224170685,51.49846267700195,-0.1775314062833786,41594,7,1.00048828125,0.03173828125,0.01904296875,-0.0,-0.0,-0.0,-0.06103515625,0.0,-0.244140625,-1.6798874139785767,0.008908810093998909,-1.21833074092865,41.150001525878906,110333.0,-724.217529296875,1585,65355,0.0,0.0,0,1384450,1442328,-98,-2.25,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0808159112930298,-1.5418566465377808,-1.1423274278640747,-0.7130693197250366,0.009167125448584557,0.7004615664482117,0.034143541008234024,51.49846267700195,-0.17753000557422638,40243,7,0.99658203125,0.03515625,0.017578125,0.04885197803378105,0.04885197803378105,0.04885197803378105,0.06103515625,-0.18310546875,-0.244140625,-1.6798877716064453,0.008909286931157112,-1.2166211605072021,41.130001068115234,110344.0,-725.068359375,1585,65355,0.0,0.0,0,1384450,1442924,-99,-1.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0772300958633423,-1.5418072938919067,-1.1389734745025635,-0.7131492495536804,0.009197293780744076,0.700378954410553,0.03427218645811081,51.498470306396484,-0.17753170430660248,38177,7,0.9921875,0.03466796875,0.0166015625,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.06103515625,-0.06103515625,-0.1220703125,-1.679950475692749,0.008911273442208767,-1.2162531614303589,41.20000076293945,110356.0,-726.0037231445312,1591,65356,0.0,0.0,0,1384450,1443530,-98,-1.25,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0761586427688599,-1.5429526567459106,-1.1380997896194458,-0.7131649255752563,0.0092972656711936,0.7003812193870544,0.03429695591330528,51.498470306396484,-0.17753030359745026,37811,7,0.998046875,0.033203125,0.02197265625,-0.0,-0.0,-0.0,-0.18310546875,0.0,-0.1220703125,-1.6809386014938354,0.008918611332774162,-1.2154569625854492,41.189998626708984,110358.0,-726.156982421875,1586,65355,0.0,0.0,0,1384450,1444126,-99,-1.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0652097463607788,-1.5422590970993042,-1.1270471811294556,-0.7132650017738342,0.009375699795782566,0.7002673745155334,0.03415339067578316,51.498470306396484,-0.1775197982788086,34035,7,0.9970703125,0.03515625,0.02294921875,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.18310546875,-0.06103515625,-0.06103515625,-1.6801962852478027,0.008911123499274254,-1.216315746307373,41.22999954223633,110362.0,-726.46875,1586,65355,0.0,0.0,0,1384450,1445328,-99,-0.25,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0701184272766113,-1.544248104095459,-1.1320302486419678,-0.7132479548454285,0.00934808049350977,0.7003231048583984,0.034207575023174286,51.498470306396484,-0.17751829326152802,33248,7,0.99755859375,0.03076171875,0.015625,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.244140625,-0.18310546875,-0.30517578125,-1.6806902885437012,0.008914791978895664,-1.2175350189208984,41.189998626708984,110349.0,-725.4594116210938,1590,65356,0.0,0.0,0,1384450,1445927,-103,-1.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0614368915557861,-1.5420820713043213,-1.1232682466506958,-0.7133259773254395,0.00936698168516159,0.7002043128013611,0.034157074987888336,51.49847412109375,-0.17751869559288025,32343,7,0.99658203125,0.0341796875,0.017578125,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.244140625,-0.06103515625,-0.18310546875,-1.6801962852478027,0.008911281824111938,-1.217170000076294,41.20000076293945,110355.0,-725.9244384765625,1586,65355,0.0,0.0,0,1384450,1446529,-100,-2.25,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0612529516220093,-1.5419515371322632,-1.1230738162994385,-0.7133418321609497,0.009337563067674637,0.7001872658729553,0.03417990729212761,51.498477935791016,-0.17751920223236084,31614,7,0.9970703125,0.02880859375,0.02197265625,-0.0,-0.0,-0.0,-0.30517578125,0.0,-0.42724609375,-1.680752158164978,0.008915509097278118,-1.2163748741149902,41.209999084472656,110362.0,-726.46875,1586,65355,0.0,0.0,0,1384450,1447128,-99,-1.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0411497354507446,-1.5431180000305176,-1.1028947830200195,-0.7137306332588196,0.009239624254405499,0.6998334527015686,0.03419111296534538,51.49848556518555,-0.17750999331474304,29267,7,0.99560546875,0.03466796875,0.0234375,-0.0,-0.0,-0.0,-0.30517578125,0.0,-0.18310546875,-1.6804438829421997,0.008913989178836346,-1.2161307334899902,41.16999816894531,110345.0,-725.1475830078125,1588,65356,0.0,0.0,0,1384450,1447732,-97,-3.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045661211013794,-1.5418916940689087,-1.1073273420333862,-0.7135523557662964,0.009355870075523853,0.6999803185462952,0.03404610976576805,51.49848556518555,-0.17750990390777588,28268,6,1.00341796875,0.03125,0.017578125,-0.0,-0.0,-0.0,-0.1220703125,0.0,-0.3662109375,-1.6800116300582886,0.008910720236599445,-1.2168643474578857,41.18000030517578,110349.0,-725.4594116210938,1586,65355,0.0,0.0,0,1384450,1448330,-100,-1.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0474933385849,-1.5412936210632324,-1.1090292930603027,-0.7135826349258423,0.00919583160430193,0.6999450922012329,0.0341184139251709,51.49849319458008,-0.1775090992450714,27416,6,0.99658203125,0.03125,0.01806640625,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.1220703125,-0.06103515625,-0.18310546875,-1.6793937683105469,0.008905776776373386,-1.2175378799438477,41.16999816894531,110347.0,-725.3008422851562,1590,65356,0.0,0.0,0,1384450,1448933,-99,-3.25,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0558879375457764,-1.5422110557556152,-1.1173226833343506,-0.7133875489234924,0.009290971793234348,0.7001528143882751,0.033950913697481155,51.49849319458008,-0.17750920355319977,26701,6,0.99609375,0.03125,0.02197265625,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.244140625,-0.06103515625,-0.30517578125,-1.6803815364837646,0.008912479504942894,-1.2169255018234253,41.18000030517578,110358.0,-726.156982421875,1585,65355,0.0,0.0,0,1384450,1449533,-99,-0.75,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0541094541549683,-1.541285514831543,-1.1157013177871704,-0.7134734392166138,0.009216241538524628,0.7000507712364197,0.03414221480488777,51.498497009277344,-0.1775074005126953,26236,6,0.99755859375,0.033203125,0.0185546875,-0.0,-0.0,-0.0,-0.1220703125,0.06103515625,-0.244140625,-1.6802586317062378,0.00891263410449028,-1.2159481048583984,41.220001220703125,110368.0,-726.933837890625,1586,65355,0.0,0.0,0,1384450,1450131,-99,-2.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0570483207702637,-1.541068196296692,-1.1185615062713623,-0.7134363651275635,0.009166793897747993,0.7000850439071655,0.03414067253470421,51.498497009277344,-0.17750780284404755,25991,6,0.99755859375,0.033203125,0.02001953125,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.30517578125,-0.18310546875,-0.18310546875,-1.680689811706543,0.008914156816899776,-1.2169864177703857,41.189998626708984,110360.0,-726.3154907226562,1586,65355,0.0,0.0,0,1384450,1450735,-99,-2.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0651708841323853,-1.546504020690918,-1.126756191253662,-0.7133597731590271,0.00924515351653099,0.7002605199813843,0.03405081108212471,51.498497009277344,-0.17750859260559082,26089,6,0.99755859375,0.0302734375,0.0205078125,-0.0,-0.0,-0.0,-0.06103515625,0.06103515625,-0.3662109375,-1.679888367652893,0.008910239674150944,-1.2165590524673462,41.279998779296875,110380.0,-727.8692016601562,1586,65355,0.0,0.0,0,1384450,1451335,-99,-2.25,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0791479349136353,-1.546425700187683,-1.140773057937622,-0.7132275700569153,0.009095423854887486,0.700393795967102,0.03423314914107323,51.49848175048828,-0.1775164008140564,27132,7,0.99560546875,0.03271484375,0.01708984375,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.244140625,-0.06103515625,-0.1220703125,-1.680443525314331,0.008913354948163033,-1.2171690464019775,41.27000045776367,110388.0,-728.4874877929688,1585,65355,0.0,0.0,0,1384450,1452538,-98,-5.25,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079938292503357,-1.5422507524490356,-1.1410167217254639,-0.7131011486053467,0.00900873914361,0.7004477381706238,0.03399049863219261,51.498470306396484,-0.17753219604492188,29766,6,0.99658203125,0.033203125,0.01904296875,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.18310546875,-0.1220703125,-0.244140625,-1.6797025203704834,0.008907930925488472,-1.21833074092865,41.29999923706055,110422.0,-731.1298217773438,1585,65355,0.0,0.0,0,1384450,1454338,-96,-4.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0566486120224,-1.5422340631484985,-1.1177178621292114,-0.7133806943893433,0.009165918454527855,0.7001676559448242,0.033819448202848434,51.49846267700195,-0.17753469944000244,30735,6,1.0009765625,0.0322265625,0.0185546875,-0.0,-0.0,-0.0,-0.18310546875,0.0,-0.1220703125,-1.6797019243240356,0.0089071374386549,-1.2180263996124268,41.29999923706055,110410.0,-730.1944580078125,1588,65356,0.0,0.0,0,1384450,1454940,-97,-2.75,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0574610233306885,-1.541204810142517,-1.1186233758926392,-0.7134867906570435,0.008960207924246788,0.7000488638877869,0.034094348549842834,51.49845886230469,-0.17753730714321136,32117,5,1.0,0.0341796875,0.01904296875,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.18310546875,-0.06103515625,-0.30517578125,-1.679949402809143,0.008909527212381363,-1.2177199125289917,41.29999923706055,110396.0,-729.111083984375,1585,65355,0.0,0.0,0,1384450,1455540,-98,-0.75,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0492486953735352,-1.5412471294403076,-1.1107248067855835,-0.7135311961174011,0.009214245714247227,0.6999944448471069,0.034062083810567856,51.49845504760742,-0.1775365024805069,33383,6,0.99560546875,0.03369140625,0.01904296875,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.18310546875,-0.06103515625,-0.244140625,-1.680628776550293,0.008914710953831673,-1.2168632745742798,41.290000915527344,110395.0,-729.0317993164062,1586,65355,0.0,0.0,0,1384450,1456139,-96,-2.75,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822157859802246,-1.5441584587097168,-1.1436481475830078,-0.7131158709526062,0.00908602960407734,0.7004646062850952,0.03413786739110947,51.498451232910156,-0.17753849923610687,34209,6,0.994140625,0.03076171875,0.01953125,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.244140625,-0.244140625,-0.244140625,-1.6800109148025513,0.008909608237445354,-1.2164994478225708,41.2599983215332,110404.0,-729.7293701171875,1585,65355,0.0,0.0,0,1384450,1456742,-98,-3.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079224705696106,-1.5418834686279297,-1.140843391418457,-0.7131156325340271,0.00916372425854206,0.7004157900810242,0.034219276160001755,51.498443603515625,-0.17754009366035461,36194,6,0.994140625,0.02880859375,0.0185546875,-0.0,-0.0,-0.0,-0.30517578125,0.0,-0.244140625,-1.6803194284439087,0.008911604061722755,-1.2170482873916626,41.29999923706055,110413.0,-730.4322509765625,1586,65355,0.0,0.0,0,1384450,1457341,-99,-1.75,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0843353271484375,-1.5443223714828491,-1.1460916996002197,-0.7130714654922485,0.009213898330926895,0.7005038857460022,0.03423842415213585,51.498443603515625,-0.17754389345645905,37766,6,0.99951171875,0.02978515625,0.0205078125,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.06103515625,-0.06103515625,-0.244140625,-1.6802576780319214,0.00891104619950056,-1.2168654203414917,41.34000015258789,110436.0,-732.2184448242188,1586,65355,0.0,0.0,0,1384450,1457944,-99,-4.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0678379535675049,-1.5420820713043213,-1.1296534538269043,-0.7131835222244263,0.00943348091095686,0.7003419399261475,0.03408697620034218,51.498435974121094,-0.17754919826984406,42479,6,0.9970703125,0.02978515625,0.01708984375,0.04885197803378105,0.04885197803378105,0.04885197803378105,0.0,-0.06103515625,-0.244140625,-1.6803816556930542,0.008912797085940838,-1.2157654762268066,41.38999938964844,110468.0,-734.7022094726562,1586,65355,0.0,0.0,0,1384450,1459762,-97,-2.75,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818077325820923,-1.5467209815979004,-1.1434768438339233,-0.713127851486206,0.009221402928233147,0.7004919052124023,0.03414078801870346,51.498443603515625,-0.17755070328712463,44122,6,0.99658203125,0.03662109375,0.02099609375,-0.0,-0.0,-0.0,-0.18310546875,0.0,-0.1220703125,-1.6803197860717773,0.008912079967558384,-1.2161321640014648,41.43000030517578,110469.0,-734.7762451171875,1590,65356,0.0,0.0,0,1384450,1461558,-98,-2.5,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0668838024139404,-1.5422674417495728,-1.128443956375122,-0.7132609486579895,0.009247742593288422,0.7002785205841064,0.0340857058763504,51.498443603515625,-0.17755180597305298,45832,6,0.99609375,0.03173828125,0.021484375,-0.0,-0.0,-0.0,-0.18310546875,0.06103515625,-0.244140625,-1.680195689201355,0.008910330012440681,-1.2175372838974,41.41999816894531,110477.0,-735.3997802734375,1586,65355,0.0,0.0,0,1384450,1462162,-96,-2.25,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0652263164520264,-1.54222571849823,-1.1266981363296509,-0.7132037878036499,0.009365154430270195,0.7003304958343506,0.03391220420598984,51.498451232910156,-0.1775549054145813,47140,6,1.00244140625,0.029296875,0.02099609375,-0.0,-0.0,-0.0,-0.42724609375,0.0,-0.30517578125,-1.6802576780319214,0.00891104619950056,-1.2167433500289917,41.400001525878906,110465.0,-734.4697265625,1585,65355,0.0,0.0,0,1384450,1462763,-99,-2.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769881010055542,-1.5443087816238403,-1.1385314464569092,-0.713168740272522,0.009179472923278809,0.7004112601280212,0.034119125455617905,51.498451232910156,-0.1775527000427246,48867,6,0.99609375,0.0322265625,0.0185546875,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.18310546875,-0.06103515625,-0.244140625,-1.6808750629425049,0.008915512822568417,-1.2168638706207275,41.45000076293945,110476.0,-735.320556640625,1588,65356,0.0,0.0,0,1384450,1463364,-100,-3.0,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0729857683181763,-1.5421881675720215,-1.1346062421798706,-0.7131608128547668,0.009269938804209232,0.7003738880157471,0.03411029279232025,51.498451232910156,-0.17754949629306793,50116,6,0.99658203125,0.03271484375,0.01708984375,0.04885197803378105,0.04885197803378105,0.04885197803378105,-0.06103515625,-0.18310546875,-0.18310546875,-1.6809983253479004,0.008915993385016918,-1.215887427330017,41.41999816894531,110475.0,-735.2412719726562,1586,65355,0.0,0.0,0,1384450,1463967,-97,-1.75,True
