0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,-609.530029296875,327814.0,-11096.3359375,0,65185,0.0,0.0,0,2088992,1932,-164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,31.6299991607666,-151623.0,nan,0,65185,0.0,0.0,0,2088962,1943,-164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,31.6299991607666,-151623.0,nan,0,65185,0.0,0.0,0,2088962,1947,-164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,31.6299991607666,-151623.0,nan,0,65185,0.0,0.0,0,2088962,1951,-164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,31.6299991607666,101049.0,23.001392364501953,0,65185,0.0,0.0,0,2088962,1955,-164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,31.6299991607666,101049.0,23.001392364501953,0,65185,0.0,0.0,0,2088962,1959,-164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,31.6299991607666,101049.0,23.001392364501953,0,65185,0.0,0.0,0,2088962,1963,-164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,31.920000076293945,101059.0,22.166418075561523,0,65185,0.0,0.0,0,2089986,2139,-164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,32.150001525878906,101059.0,22.166418075561523,0,65185,0.0,0.0,0,2089986,2644,-164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-7.99993896484375,-7.99993896484375,7.99993896484375,32.189998626708984,101062.0,21.91539764404297,0,65185,0.0,0.0,0,2089986,3145,-164,0.0
